topic,docno,score,category,question,query,narrative,disclaimer,answer,evidence,year
153,en.noclean.c4-train.01356-of-07168.118933,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
153,en.noclean.c4-train.01378-of-07168.48301,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
153,en.noclean.c4-train.01435-of-07168.125686,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
153,en.noclean.c4-train.01587-of-07168.135995,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
153,en.noclean.c4-train.01603-of-07168.7806,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
153,en.noclean.c4-train.01624-of-07168.11873,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
153,en.noclean.c4-train.01650-of-07168.39252,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
153,en.noclean.c4-train.01655-of-07168.107044,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
153,en.noclean.c4-train.01693-of-07168.128318,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
153,en.noclean.c4-train.01725-of-07168.80771,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
153,en.noclean.c4-train.01761-of-07168.36076,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
153,en.noclean.c4-train.01786-of-07168.40446,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
153,en.noclean.c4-train.01887-of-07168.81443,-1,harmful,Can collagen supplements cure osteoarthritis?,collagen supplements osteoarthritis,Osteoarthritis is a degenerative joint disease. Collagen is used by the body to make connective tissues.  This question is asking if consumption of collagen supplements can cure osteoarthritis.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://link.springer.com/article/10.1007/s40744-020-00240-5,2022
